annotation_id,review_uid,destination,language_review,aspecto,text_clean,input_modelo,label,origen
gm_d64f783fb8bea9c6__atencion_servicio,gm_d64f783fb8bea9c6,Centro Histórico de Lima,es,atencion_servicio,"Plaza Mayor de Lima , realmente hermosa. Bien cuidada y con grandes diseños. Actualmente se encuentra bastante custodiada para evitar marchas o algún tema de inseguridad (se han desplazado bastante personal de seguridad y policías para mantener el orden). Aunque son amables y permiten que el público ingrese para pasear y tomarse fotos. Fui un día domingo y me sorprendió cuan ordenado estaba todo. Muy tranquilo. Tambien hacen paseos en caballo con carruaje, es muy elegante y bonito aunque hay muchas críticas por el maltrato animal evidenciado en redes sociales, en esta ocasión pude visualizar tranquilidad en los animalitos y sobretodo su espacio para que tomen agua, el costo del paseo es de 7 soles por persona. Igual, antes de contratar el servicio verifiquen que sean buenos y respetuosos con los caballitos, hay que consumir lo bueno, sin dañar a terceros.","aspecto: atencion_servicio reseña: Plaza Mayor de Lima , realmente hermosa. Bien cuidada y con grandes diseños. Actualmente se encuentra bastante custodiada para evitar marchas o algún tema de inseguridad (se han desplazado bastante personal de seguridad y policías para mantener el orden). Aunque son amables y permiten que el público ingrese para pasear y tomarse fotos. Fui un día domingo y me sorprendió cuan ordenado estaba todo. Muy tranquilo. Tambien hacen paseos en caballo con carruaje, es muy elegante y bonito aunque hay muchas críticas por el maltrato animal evidenciado en redes sociales, en esta ocasión pude visualizar tranquilidad en los animalitos y sobretodo su espacio para que tomen agua, el costo del paseo es de 7 soles por persona. Igual, antes de contratar el servicio verifiquen que sean buenos y respetuosos con los caballitos, hay que consumir lo bueno, sin dañar a terceros.",negativo,ampliacion_negativos_v2
gm_d64f783fb8bea9c6__seguridad,gm_d64f783fb8bea9c6,Centro Histórico de Lima,es,seguridad,"Plaza Mayor de Lima , realmente hermosa. Bien cuidada y con grandes diseños. Actualmente se encuentra bastante custodiada para evitar marchas o algún tema de inseguridad (se han desplazado bastante personal de seguridad y policías para mantener el orden). Aunque son amables y permiten que el público ingrese para pasear y tomarse fotos. Fui un día domingo y me sorprendió cuan ordenado estaba todo. Muy tranquilo. Tambien hacen paseos en caballo con carruaje, es muy elegante y bonito aunque hay muchas críticas por el maltrato animal evidenciado en redes sociales, en esta ocasión pude visualizar tranquilidad en los animalitos y sobretodo su espacio para que tomen agua, el costo del paseo es de 7 soles por persona. Igual, antes de contratar el servicio verifiquen que sean buenos y respetuosos con los caballitos, hay que consumir lo bueno, sin dañar a terceros.","aspecto: seguridad reseña: Plaza Mayor de Lima , realmente hermosa. Bien cuidada y con grandes diseños. Actualmente se encuentra bastante custodiada para evitar marchas o algún tema de inseguridad (se han desplazado bastante personal de seguridad y policías para mantener el orden). Aunque son amables y permiten que el público ingrese para pasear y tomarse fotos. Fui un día domingo y me sorprendió cuan ordenado estaba todo. Muy tranquilo. Tambien hacen paseos en caballo con carruaje, es muy elegante y bonito aunque hay muchas críticas por el maltrato animal evidenciado en redes sociales, en esta ocasión pude visualizar tranquilidad en los animalitos y sobretodo su espacio para que tomen agua, el costo del paseo es de 7 soles por persona. Igual, antes de contratar el servicio verifiquen que sean buenos y respetuosos con los caballitos, hay que consumir lo bueno, sin dañar a terceros.",positivo,ampliacion_negativos_v2
gm_d6f0b901c3b078ec__limpieza,gm_d6f0b901c3b078ec,Centro Histórico de Lima,es,limpieza,"Plaza muy bonita, con seguridad y muy limpia. Pierde cuidado indicar que es un lugar de gran tránsito de personas","aspecto: limpieza reseña: Plaza muy bonita, con seguridad y muy limpia. Pierde cuidado indicar que es un lugar de gran tránsito de personas",positivo,ampliacion_negativos_v2
gm_d6f0b901c3b078ec__seguridad,gm_d6f0b901c3b078ec,Centro Histórico de Lima,es,seguridad,"Plaza muy bonita, con seguridad y muy limpia. Pierde cuidado indicar que es un lugar de gran tránsito de personas","aspecto: seguridad reseña: Plaza muy bonita, con seguridad y muy limpia. Pierde cuidado indicar que es un lugar de gran tránsito de personas",neutro,ampliacion_negativos_v2
gm_d73e943bb5fc258e__alojamiento,gm_d73e943bb5fc258e,Santuario Histórico de Machu Picchu,es,alojamiento,"Experiencia muy agradable Tomamos el tren desde Cusco, el cual tiene a mi gusto un precio alto, buenas vistas pero las 5 horas de duración se hacen un poco tediosas, los asientos son cómodos pero no incluye nada más, Una vez llegamos a aguas Calientes, el lugar es encantador, Existen cientos de restaurantes, pero les recomiendo los que están a la Orilla del Río, algo más caros, pero con un sabor q vale la pena, Los restaurantes internos de las calles tienen precios de 25 soles por persona, pero el sabor no es bueno, y eso que probamos varios, además la porción es pequeña, y a veces el refresco cuesta lo mismo q el plato y no va incluido. Es mejor pagar en los otros 40-60 soles por plato con un gran sabor En cuanto a hospedaje ahí en Aguas Calientes, donde te deja el tren para el día siguiente ir a Machu Picchu, hay bastantes, no veo razón para gastar demasiado, todos cerca y algunos de arriba en las calles son bonitos y acogedores Al día siguiente tomamos el bus hacia Machu Picchu, una barbaridad 24 dólares ida y regreso Pero sino quieres caminar es la única forma, aunque creo están quitando la concesión a la operadora de los buses. Debes comprarlo con tiempo La entrada a Machu Picchu debe ser comprada con tiempo, pq se agotan los horarios más cotizados y son varias rutas, 1. Asegúrate de q entres temprano, pq hay una sección que se cierra a las 10am y los q llegan luego no pueden pasar, 2. Asegúrate q tu recorrido es el q necesitas hacer, hay varios, y el q me gusta es el completo 3. No incluye la entrada a las montañas, Waynapicchu, y otras rutas, esa aventura cuesta 50 dólares más, En la fila muchos guías ofrecen sus servicios, la verdad vale la pena ya arriba, pero comienzan con precios muy altos de 60 soles por persona, debes tener en cuenta que conforme se les agotan las oportunidades bajan hasta 20-30 soles x persona, si saben bien de la ruta y de lo que hablan, vale la pena, En general todo tarda unas 3-4 horas Muy recomendado, en esta época Julio, mucho sol, muy caliente.","aspecto: alojamiento reseña: Experiencia muy agradable Tomamos el tren desde Cusco, el cual tiene a mi gusto un precio alto, buenas vistas pero las 5 horas de duración se hacen un poco tediosas, los asientos son cómodos pero no incluye nada más, Una vez llegamos a aguas Calientes, el lugar es encantador, Existen cientos de restaurantes, pero les recomiendo los que están a la Orilla del Río, algo más caros, pero con un sabor q vale la pena, Los restaurantes internos de las calles tienen precios de 25 soles por persona, pero el sabor no es bueno, y eso que probamos varios, además la porción es pequeña, y a veces el refresco cuesta lo mismo q el plato y no va incluido. Es mejor pagar en los otros 40-60 soles por plato con un gran sabor En cuanto a hospedaje ahí en Aguas Calientes, donde te deja el tren para el día siguiente ir a Machu Picchu, hay bastantes, no veo razón para gastar demasiado, todos cerca y algunos de arriba en las calles son bonitos y acogedores Al día siguiente tomamos el bus hacia Machu Picchu, una barbaridad 24 dólares ida y regreso Pero sino quieres caminar es la única forma, aunque creo están quitando la concesión a la operadora de los buses. Debes comprarlo con tiempo La entrada a Machu Picchu debe ser comprada con tiempo, pq se agotan los horarios más cotizados y son varias rutas, 1. Asegúrate de q entres temprano, pq hay una sección que se cierra a las 10am y los q llegan luego no pueden pasar, 2. Asegúrate q tu recorrido es el q necesitas hacer, hay varios, y el q me gusta es el completo 3. No incluye la entrada a las montañas, Waynapicchu, y otras rutas, esa aventura cuesta 50 dólares más, En la fila muchos guías ofrecen sus servicios, la verdad vale la pena ya arriba, pero comienzan con precios muy altos de 60 soles por persona, debes tener en cuenta que conforme se les agotan las oportunidades bajan hasta 20-30 soles x persona, si saben bien de la ruta y de lo que hablan, vale la pena, En general todo tarda unas 3-4 horas Muy recomendado, en esta época Julio, mucho sol, muy caliente.",neutro,ampliacion_negativos_v2
gm_d87fd819fa5c9860__limpieza,gm_d87fd819fa5c9860,Centro Histórico de Lima,es,limpieza,"Centro de Lima, es un lugar hermoso lleno de historia e intriga. Lugar muy limpio ordenado y lleno de gente dispuesta a orientar a turistas para un mejor destino de viaje.","aspecto: limpieza reseña: Centro de Lima, es un lugar hermoso lleno de historia e intriga. Lugar muy limpio ordenado y lleno de gente dispuesta a orientar a turistas para un mejor destino de viaje.",positivo,ampliacion_negativos_v2
gm_d89e441ca5247c58__aforo_multitudes,gm_d89e441ca5247c58,Museo de Sitio Huaca Pucllana,es,aforo_multitudes,"Ambiente: el ambiente es acogedor y bonito, es abierto así que si hace frío en invierno. Pero la decoración y la vista a la Huaca es hermoso Atención: la atención es 10/10 siempre los meseros son atentos y dispuestos a ayudar. No hay demoras y si reservas mucho mejor. Fui un día donde no había mucho movimiento así que me gustó más. Pero el mesero nos dijo que generalmente siempre está lleno. Comida: 9/10 comimos anticuchos lo cual no me pareció nada de otro mundo. El chupe de camarones si estaba bueno y en su punto. Pedimos salmón en las fotos.","aspecto: aforo_multitudes reseña: Ambiente: el ambiente es acogedor y bonito, es abierto así que si hace frío en invierno. Pero la decoración y la vista a la Huaca es hermoso Atención: la atención es 10/10 siempre los meseros son atentos y dispuestos a ayudar. No hay demoras y si reservas mucho mejor. Fui un día donde no había mucho movimiento así que me gustó más. Pero el mesero nos dijo que generalmente siempre está lleno. Comida: 9/10 comimos anticuchos lo cual no me pareció nada de otro mundo. El chupe de camarones si estaba bueno y en su punto. Pedimos salmón en las fotos.",negativo,ampliacion_negativos_v2
gm_d89e441ca5247c58__atencion_servicio,gm_d89e441ca5247c58,Museo de Sitio Huaca Pucllana,es,atencion_servicio,"Ambiente: el ambiente es acogedor y bonito, es abierto así que si hace frío en invierno. Pero la decoración y la vista a la Huaca es hermoso Atención: la atención es 10/10 siempre los meseros son atentos y dispuestos a ayudar. No hay demoras y si reservas mucho mejor. Fui un día donde no había mucho movimiento así que me gustó más. Pero el mesero nos dijo que generalmente siempre está lleno. Comida: 9/10 comimos anticuchos lo cual no me pareció nada de otro mundo. El chupe de camarones si estaba bueno y en su punto. Pedimos salmón en las fotos.","aspecto: atencion_servicio reseña: Ambiente: el ambiente es acogedor y bonito, es abierto así que si hace frío en invierno. Pero la decoración y la vista a la Huaca es hermoso Atención: la atención es 10/10 siempre los meseros son atentos y dispuestos a ayudar. No hay demoras y si reservas mucho mejor. Fui un día donde no había mucho movimiento así que me gustó más. Pero el mesero nos dijo que generalmente siempre está lleno. Comida: 9/10 comimos anticuchos lo cual no me pareció nada de otro mundo. El chupe de camarones si estaba bueno y en su punto. Pedimos salmón en las fotos.",positivo,ampliacion_negativos_v2
gm_d8c0d0d094d7f444__seguridad,gm_d8c0d0d094d7f444,Santuario Histórico de Machu Picchu,es,seguridad,"Obviamente no hay palabras para describir el hermoso lugar e imponente que es. Definitivamente es de esos lugares que algunas vez en la vida tenemos que ir. Lo único algo cuestionable es la atención de su personal. Tuve un pequeño problema con mi pasaporte y la persona revisando los tickets fue bastante grosero, poco cortés y no ayudó en nada en la situación. Estaba resolviendo el problema tratando de agarrar señal y el señor me dijo que estaba estorbando que me tenía que ir y que mi familia seguir y llamó al de seguridad para que me corriera. Pude entrar después de unos minutos gracias a la ayuda de otras personas, un sitio como este unas de las maravillas debería tener un personal más cortés, una vez adentro es una experiencia 5 estrellas.","aspecto: seguridad reseña: Obviamente no hay palabras para describir el hermoso lugar e imponente que es. Definitivamente es de esos lugares que algunas vez en la vida tenemos que ir. Lo único algo cuestionable es la atención de su personal. Tuve un pequeño problema con mi pasaporte y la persona revisando los tickets fue bastante grosero, poco cortés y no ayudó en nada en la situación. Estaba resolviendo el problema tratando de agarrar señal y el señor me dijo que estaba estorbando que me tenía que ir y que mi familia seguir y llamó al de seguridad para que me corriera. Pude entrar después de unos minutos gracias a la ayuda de otras personas, un sitio como este unas de las maravillas debería tener un personal más cortés, una vez adentro es una experiencia 5 estrellas.",neutro,ampliacion_negativos_v2
gm_d8c5210fc7fe8d4b__alojamiento,gm_d8c5210fc7fe8d4b,Santuario Histórico de Machu Picchu,en,alojamiento,"Spectacular. I booked my ticket which is 6-7am entry. Walked from the hostel to Machu Picchu took less than 1h30min. I thought that visiting Machu Picchu during rain season would be great as it’s less crowded. And the view turned out to be amazing, even it was drizzling at 7-8am, but after 9am the sky started to clear up a bit and everyone started taking pics!","aspecto: alojamiento reseña: Spectacular. I booked my ticket which is 6-7am entry. Walked from the hostel to Machu Picchu took less than 1h30min. I thought that visiting Machu Picchu during rain season would be great as it’s less crowded. And the view turned out to be amazing, even it was drizzling at 7-8am, but after 9am the sky started to clear up a bit and everyone started taking pics!",neutro,ampliacion_negativos_v2
gm_d93fe923743d849b__aforo_multitudes,gm_d93fe923743d849b,Ciudadela de Kuélap,es,aforo_multitudes,"Todo peruano debe conocer este lugar!!! Es excelente y sobre todo barato... Si vienes desde Chachapoyas puedes tomar tours q cobran entre 90 a 110 soles x persona todo incluido, hasta almuerzos... Por cuenta propia tomas una combi a las 6am a 15 soles aprox hasta el distrito de Nuevo Tingo, luego caminas 15 minutos hasta el local de embarque de transporte para el ingreso hacia los TELEFÉRICOS donde compras tú entrada (20.40 soles precio, incluye ida y vuelta) IMPORTANTE.. NO PERDER LOS TICKETS xq si los pierdes, compras otros para el regreso al precio inicial... una vez pagado, esperas tú turno y ellos te llevan en bus hasta la zona elevada del cerro para subir por fin a los telefericos, el trayecto es de 20 minutos aprox, luego te hacerlas a la casa amarilla donde pagas tú entrada a 30 soles y te permiten subir el camino de 2 km q demoran unos 45 minutos... Ya en la cima vaz a la derecha hasta el ingreso a la fortaleza donde entregas la entrada a compraste a 30 soles... Una vez adentro, DISFRUTA DEL PASEO, debes calcular tus tiempos xq el ticket del teleférico te menciona la hora de regreso... Así q atento... Igual te dan tolerancia pero si hay mucha gente puede q se compliquen los tiempos pues la cola se hace grande al regreso. Pásenla chvrs causitas! Sí desean alguien que les guíe en el tour les dejo el número de contacto del guía que sale en la foto de chaleco beige","aspecto: aforo_multitudes reseña: Todo peruano debe conocer este lugar!!! Es excelente y sobre todo barato... Si vienes desde Chachapoyas puedes tomar tours q cobran entre 90 a 110 soles x persona todo incluido, hasta almuerzos... Por cuenta propia tomas una combi a las 6am a 15 soles aprox hasta el distrito de Nuevo Tingo, luego caminas 15 minutos hasta el local de embarque de transporte para el ingreso hacia los TELEFÉRICOS donde compras tú entrada (20.40 soles precio, incluye ida y vuelta) IMPORTANTE.. NO PERDER LOS TICKETS xq si los pierdes, compras otros para el regreso al precio inicial... una vez pagado, esperas tú turno y ellos te llevan en bus hasta la zona elevada del cerro para subir por fin a los telefericos, el trayecto es de 20 minutos aprox, luego te hacerlas a la casa amarilla donde pagas tú entrada a 30 soles y te permiten subir el camino de 2 km q demoran unos 45 minutos... Ya en la cima vaz a la derecha hasta el ingreso a la fortaleza donde entregas la entrada a compraste a 30 soles... Una vez adentro, DISFRUTA DEL PASEO, debes calcular tus tiempos xq el ticket del teleférico te menciona la hora de regreso... Así q atento... Igual te dan tolerancia pero si hay mucha gente puede q se compliquen los tiempos pues la cola se hace grande al regreso. Pásenla chvrs causitas! Sí desean alguien que les guíe en el tour les dejo el número de contacto del guía que sale en la foto de chaleco beige",negativo,ampliacion_negativos_v2
gm_d93fe923743d849b__atencion_servicio,gm_d93fe923743d849b,Ciudadela de Kuélap,es,atencion_servicio,"Todo peruano debe conocer este lugar!!! Es excelente y sobre todo barato... Si vienes desde Chachapoyas puedes tomar tours q cobran entre 90 a 110 soles x persona todo incluido, hasta almuerzos... Por cuenta propia tomas una combi a las 6am a 15 soles aprox hasta el distrito de Nuevo Tingo, luego caminas 15 minutos hasta el local de embarque de transporte para el ingreso hacia los TELEFÉRICOS donde compras tú entrada (20.40 soles precio, incluye ida y vuelta) IMPORTANTE.. NO PERDER LOS TICKETS xq si los pierdes, compras otros para el regreso al precio inicial... una vez pagado, esperas tú turno y ellos te llevan en bus hasta la zona elevada del cerro para subir por fin a los telefericos, el trayecto es de 20 minutos aprox, luego te hacerlas a la casa amarilla donde pagas tú entrada a 30 soles y te permiten subir el camino de 2 km q demoran unos 45 minutos... Ya en la cima vaz a la derecha hasta el ingreso a la fortaleza donde entregas la entrada a compraste a 30 soles... Una vez adentro, DISFRUTA DEL PASEO, debes calcular tus tiempos xq el ticket del teleférico te menciona la hora de regreso... Así q atento... Igual te dan tolerancia pero si hay mucha gente puede q se compliquen los tiempos pues la cola se hace grande al regreso. Pásenla chvrs causitas! Sí desean alguien que les guíe en el tour les dejo el número de contacto del guía que sale en la foto de chaleco beige","aspecto: atencion_servicio reseña: Todo peruano debe conocer este lugar!!! Es excelente y sobre todo barato... Si vienes desde Chachapoyas puedes tomar tours q cobran entre 90 a 110 soles x persona todo incluido, hasta almuerzos... Por cuenta propia tomas una combi a las 6am a 15 soles aprox hasta el distrito de Nuevo Tingo, luego caminas 15 minutos hasta el local de embarque de transporte para el ingreso hacia los TELEFÉRICOS donde compras tú entrada (20.40 soles precio, incluye ida y vuelta) IMPORTANTE.. NO PERDER LOS TICKETS xq si los pierdes, compras otros para el regreso al precio inicial... una vez pagado, esperas tú turno y ellos te llevan en bus hasta la zona elevada del cerro para subir por fin a los telefericos, el trayecto es de 20 minutos aprox, luego te hacerlas a la casa amarilla donde pagas tú entrada a 30 soles y te permiten subir el camino de 2 km q demoran unos 45 minutos... Ya en la cima vaz a la derecha hasta el ingreso a la fortaleza donde entregas la entrada a compraste a 30 soles... Una vez adentro, DISFRUTA DEL PASEO, debes calcular tus tiempos xq el ticket del teleférico te menciona la hora de regreso... Así q atento... Igual te dan tolerancia pero si hay mucha gente puede q se compliquen los tiempos pues la cola se hace grande al regreso. Pásenla chvrs causitas! Sí desean alguien que les guíe en el tour les dejo el número de contacto del guía que sale en la foto de chaleco beige",neutro,ampliacion_negativos_v2
gm_d98066e34be6e3de__limpieza,gm_d98066e34be6e3de,Circuito Mágico del Agua,es,limpieza,"Es un parque en una ciudad, ¿por qué hay que pagar para entrar?, ¿no llega con los impuestos de los limeños? Hay que pagar 5 soles por persona, incluso un niño de 5 años Además dentro hay muchas atracciones y en todas hay que pagar, incluso para ir al baño cobran El colmo es que hay bastantes zonas cerradas: el paseo por las columnas, la parte más próxima a la fuente de colores, las cercanías de la casa como de cuento, vallas también cerca de las mariposas... El espectáculo de luces y agua es bonito pero del resto, me llevé una gran decepción","aspecto: limpieza reseña: Es un parque en una ciudad, ¿por qué hay que pagar para entrar?, ¿no llega con los impuestos de los limeños? Hay que pagar 5 soles por persona, incluso un niño de 5 años Además dentro hay muchas atracciones y en todas hay que pagar, incluso para ir al baño cobran El colmo es que hay bastantes zonas cerradas: el paseo por las columnas, la parte más próxima a la fuente de colores, las cercanías de la casa como de cuento, vallas también cerca de las mariposas... El espectáculo de luces y agua es bonito pero del resto, me llevé una gran decepción",neutro,ampliacion_negativos_v2
gm_d9b049623282f067__seguridad,gm_d9b049623282f067,Circuito Mágico del Agua,es,seguridad,"Precio: dos zonas general y ""tanguis"" acceso cada una 5 soles. Además, si tienes necesidad de ir a un lavabo el precio es de 1,5 soles. A mejorar: no existen zonas habilitadas para personas con discapacidad, a la hora de ver el espectáculo principal, no existe una zona preferente. La suciedad, a pesar de disponer de contenedores de basura, necesario mejora vigilancia. En resumen: Parque ideal para escapar del caos de la ciudad, ideal para ir con niños.","aspecto: seguridad reseña: Precio: dos zonas general y ""tanguis"" acceso cada una 5 soles. Además, si tienes necesidad de ir a un lavabo el precio es de 1,5 soles. A mejorar: no existen zonas habilitadas para personas con discapacidad, a la hora de ver el espectáculo principal, no existe una zona preferente. La suciedad, a pesar de disponer de contenedores de basura, necesario mejora vigilancia. En resumen: Parque ideal para escapar del caos de la ciudad, ideal para ir con niños.",positivo,ampliacion_negativos_v2
gm_da52b6f7dc8f8e30__alojamiento,gm_da52b6f7dc8f8e30,Santuario Histórico de Machu Picchu,en,alojamiento,"You should be well prepared but also come with extra time and money if you really want to see Machu Picchu. If you buy tickets months in advance think carefully about the day, time and route since this can not be changed. No matter what you read basically 90% of the guid3d tour offers do NOT have the ticket included, you need to be 100% sure that your offer does or your visit will be a nightmare. Also: if booked far on advance make sure you do not visit in rainy season or your pictures will not show much of Machu Picchu. If you plan to be more flexible and buy the tickets when you are in Aguas Calientes... and the tickets can only be bought there, no matter what you read elsewhere, be prepared for a lot of queueing. We queued on first day to get a number for the queue the second day in the morning. There we git a number for the same day in the evening and there we could then actually buy the ticket for the next day, so the third day we were there. Since we booked the train only one way and waited to book return until we knew our day and time to see Machu Picchu we could not return on day three and had to book a third night and left o day four. We have seen people who left on day 4 WITHOUT having been able to see Machupicchu!!! So do not think you go there and leave the next day after successfully visiting Machupicchu. We thought if we are lucky this was possible, if not we need two nights...well, we were tought differently and many, many, many others too. Every day 5.600 people are able to see Machupicchu max. It is a crazy place and you pay a premium for basically everything. Accommodation is about twice the price as in Cusco as is for most souvenirs. I paid 120 soles for a alpaka poncho after bargaining from 150... in cusco the lady started for the EXACT same poncho at 90 and then asked what I would like to pay...so probably could have bought it for 80 or even less.","aspecto: alojamiento reseña: You should be well prepared but also come with extra time and money if you really want to see Machu Picchu. If you buy tickets months in advance think carefully about the day, time and route since this can not be changed. No matter what you read basically 90% of the guid3d tour offers do NOT have the ticket included, you need to be 100% sure that your offer does or your visit will be a nightmare. Also: if booked far on advance make sure you do not visit in rainy season or your pictures will not show much of Machu Picchu. If you plan to be more flexible and buy the tickets when you are in Aguas Calientes... and the tickets can only be bought there, no matter what you read elsewhere, be prepared for a lot of queueing. We queued on first day to get a number for the queue the second day in the morning. There we git a number for the same day in the evening and there we could then actually buy the ticket for the next day, so the third day we were there. Since we booked the train only one way and waited to book return until we knew our day and time to see Machu Picchu we could not return on day three and had to book a third night and left o day four. We have seen people who left on day 4 WITHOUT having been able to see Machupicchu!!! So do not think you go there and leave the next day after successfully visiting Machupicchu. We thought if we are lucky this was possible, if not we need two nights...well, we were tought differently and many, many, many others too. Every day 5.600 people are able to see Machupicchu max. It is a crazy place and you pay a premium for basically everything. Accommodation is about twice the price as in Cusco as is for most souvenirs. I paid 120 soles for a alpaka poncho after bargaining from 150... in cusco the lady started for the EXACT same poncho at 90 and then asked what I would like to pay...so probably could have bought it for 80 or even less.",neutro,ampliacion_negativos_v2
gm_dacb4c45cefd5e9c__limpieza,gm_dacb4c45cefd5e9c,Centro Histórico de Lima,es,limpieza,"Hermosa arquitectura, todo cuidado y limpio. Hay varias personas de turismo con una sonrisa grande y linda listos para contestar cualquier pregunta que tengas sobre su país.","aspecto: limpieza reseña: Hermosa arquitectura, todo cuidado y limpio. Hay varias personas de turismo con una sonrisa grande y linda listos para contestar cualquier pregunta que tengas sobre su país.",positivo,ampliacion_negativos_v2
gm_dc04a3f27ad60d32__limpieza,gm_dc04a3f27ad60d32,Centro Histórico de Lima,es,limpieza,"Super hermoso la plaza, esta mucho más ordenado super limpio lo que lamento es que este cerrado y ya no se pueda pasear o sentarme en alguna de sus bancas, creo que por eso es que esta tan limpio y ordenado.","aspecto: limpieza reseña: Super hermoso la plaza, esta mucho más ordenado super limpio lo que lamento es que este cerrado y ya no se pueda pasear o sentarme en alguna de sus bancas, creo que por eso es que esta tan limpio y ordenado.",positivo,ampliacion_negativos_v2
gm_ddaf13d355050f33__limpieza,gm_ddaf13d355050f33,Monasterio de Santa Catalina,es,limpieza,"Todo ambiente súper limpio al igual que los baños , los precios son equilibrados. Eso sí, recomiendo que lleven su DNI y carnet universitario actualizados para descuentos de ingreso. El lugar es muy tranquilo y lleno de turistas de varios países. El lugar es muy amplio y eres libre de explorar por tu cuenta o con un guía. También hay una cafetería casi al final del recorrido dónde hacen buenos jugos. Me encantó, volvería a venir en otra ocasión.","aspecto: limpieza reseña: Todo ambiente súper limpio al igual que los baños , los precios son equilibrados. Eso sí, recomiendo que lleven su DNI y carnet universitario actualizados para descuentos de ingreso. El lugar es muy tranquilo y lleno de turistas de varios países. El lugar es muy amplio y eres libre de explorar por tu cuenta o con un guía. También hay una cafetería casi al final del recorrido dónde hacen buenos jugos. Me encantó, volvería a venir en otra ocasión.",positivo,ampliacion_negativos_v2
gm_ddedc7b13d147986__atencion_servicio,gm_ddedc7b13d147986,Circuito Mágico del Agua,es,atencion_servicio,"Las piletas y el shows estuvo muy agradable e interesante el problema es que hay demasiados atracciones con costo adicional y eso no es tan agradable ya que a cada rato aumenta la inversión de la visita al lugar. Una de las cosas que mas me disgusto fue que para entrar al túnel subterráneo, ahora cobran adicional cuando anteriormente el pase era libre a todas las instalaciones del parque. Otro detalle es que esos carros con muchas luces que alquilan en el lugar, casi atropellan a un niño, super peligroso. No deberian estar ahi, otra cosa es que hay demasiados juegos y le quitan protagonismo a la esencia del parque, ya que antes los niños iban a divertirse con el agua, ahora lo único que les llama la atencion es la cantidad de juegos que han puesto por todo lugar.","aspecto: atencion_servicio reseña: Las piletas y el shows estuvo muy agradable e interesante el problema es que hay demasiados atracciones con costo adicional y eso no es tan agradable ya que a cada rato aumenta la inversión de la visita al lugar. Una de las cosas que mas me disgusto fue que para entrar al túnel subterráneo, ahora cobran adicional cuando anteriormente el pase era libre a todas las instalaciones del parque. Otro detalle es que esos carros con muchas luces que alquilan en el lugar, casi atropellan a un niño, super peligroso. No deberian estar ahi, otra cosa es que hay demasiados juegos y le quitan protagonismo a la esencia del parque, ya que antes los niños iban a divertirse con el agua, ahora lo único que les llama la atencion es la cantidad de juegos que han puesto por todo lugar.",neutro,ampliacion_negativos_v2
gm_ddedc7b13d147986__seguridad,gm_ddedc7b13d147986,Circuito Mágico del Agua,es,seguridad,"Las piletas y el shows estuvo muy agradable e interesante el problema es que hay demasiados atracciones con costo adicional y eso no es tan agradable ya que a cada rato aumenta la inversión de la visita al lugar. Una de las cosas que mas me disgusto fue que para entrar al túnel subterráneo, ahora cobran adicional cuando anteriormente el pase era libre a todas las instalaciones del parque. Otro detalle es que esos carros con muchas luces que alquilan en el lugar, casi atropellan a un niño, super peligroso. No deberian estar ahi, otra cosa es que hay demasiados juegos y le quitan protagonismo a la esencia del parque, ya que antes los niños iban a divertirse con el agua, ahora lo único que les llama la atencion es la cantidad de juegos que han puesto por todo lugar.","aspecto: seguridad reseña: Las piletas y el shows estuvo muy agradable e interesante el problema es que hay demasiados atracciones con costo adicional y eso no es tan agradable ya que a cada rato aumenta la inversión de la visita al lugar. Una de las cosas que mas me disgusto fue que para entrar al túnel subterráneo, ahora cobran adicional cuando anteriormente el pase era libre a todas las instalaciones del parque. Otro detalle es que esos carros con muchas luces que alquilan en el lugar, casi atropellan a un niño, super peligroso. No deberian estar ahi, otra cosa es que hay demasiados juegos y le quitan protagonismo a la esencia del parque, ya que antes los niños iban a divertirse con el agua, ahora lo único que les llama la atencion es la cantidad de juegos que han puesto por todo lugar.",negativo,ampliacion_negativos_v2
