annotation_id,review_uid,destination,language_review,text_clean,aspecto,input_modelo,label
gm_62c0528a3ac15c65__accesibilidad,gm_62c0528a3ac15c65,Ciudadela de Kuélap,es,"Un viaje estupendo, lleno de historia, full caminata y de verdad queda uno maravillado, ante toda esta ciudadela que perteneció a los Guerreros chachapoyas, una magnífica fortaleza, llena de estructuras hechas a mano y con piedras, es muy hermoso... visitenlo!!! No saben lo que es, estar allí mismo...",accesibilidad,"aspecto: accesibilidad reseña: Un viaje estupendo, lleno de historia, full caminata y de verdad queda uno maravillado, ante toda esta ciudadela que perteneció a los Guerreros chachapoyas, una magnífica fortaleza, llena de estructuras hechas a mano y con piedras, es muy hermoso... visitenlo!!! No saben lo que es, estar allí mismo...",positivo
gm_62c0528a3ac15c65__aforo_multitudes,gm_62c0528a3ac15c65,Ciudadela de Kuélap,es,"Un viaje estupendo, lleno de historia, full caminata y de verdad queda uno maravillado, ante toda esta ciudadela que perteneció a los Guerreros chachapoyas, una magnífica fortaleza, llena de estructuras hechas a mano y con piedras, es muy hermoso... visitenlo!!! No saben lo que es, estar allí mismo...",aforo_multitudes,"aspecto: aforo_multitudes reseña: Un viaje estupendo, lleno de historia, full caminata y de verdad queda uno maravillado, ante toda esta ciudadela que perteneció a los Guerreros chachapoyas, una magnífica fortaleza, llena de estructuras hechas a mano y con piedras, es muy hermoso... visitenlo!!! No saben lo que es, estar allí mismo...",negativo
gm_24f38cce6997bb76__atractivos,gm_24f38cce6997bb76,Circuito Mágico del Agua,es,"Ahora parece el parque de los juegos en vez de las aguas, se a perdido su encanto de las aguas en conjunto con la naturaleza y sus areas verdes, en donde caminas hay kiosko, juegos, un desorden total.",atractivos,"aspecto: atractivos reseña: Ahora parece el parque de los juegos en vez de las aguas, se a perdido su encanto de las aguas en conjunto con la naturaleza y sus areas verdes, en donde caminas hay kiosko, juegos, un desorden total.",negativo
gm_24f38cce6997bb76__accesibilidad,gm_24f38cce6997bb76,Circuito Mágico del Agua,es,"Ahora parece el parque de los juegos en vez de las aguas, se a perdido su encanto de las aguas en conjunto con la naturaleza y sus areas verdes, en donde caminas hay kiosko, juegos, un desorden total.",accesibilidad,"aspecto: accesibilidad reseña: Ahora parece el parque de los juegos en vez de las aguas, se a perdido su encanto de las aguas en conjunto con la naturaleza y sus areas verdes, en donde caminas hay kiosko, juegos, un desorden total.",neutro
gm_1061258ad2a3c77f__atractivos,gm_1061258ad2a3c77f,Circuito Mágico del Agua,en,4 fountains were closed and they didn't say anything. No directions on where to watch the water show. Very beautiful.and manicured place.,atractivos,aspecto: atractivos reseña: 4 fountains were closed and they didn't say anything. No directions on where to watch the water show. Very beautiful.and manicured place.,positivo
gm_1061258ad2a3c77f__accesibilidad,gm_1061258ad2a3c77f,Circuito Mágico del Agua,en,4 fountains were closed and they didn't say anything. No directions on where to watch the water show. Very beautiful.and manicured place.,accesibilidad,aspecto: accesibilidad reseña: 4 fountains were closed and they didn't say anything. No directions on where to watch the water show. Very beautiful.and manicured place.,negativo
gm_17f9f90f1e4f0dd6__atractivos,gm_17f9f90f1e4f0dd6,Santuario Histórico de Machu Picchu,es,"Tuve la oportunidad de visitar el lugar en 2018 y, en ese momento, fue una experiencia única. Pude hacer el recorrido saliendo de Cusco y regresando el mismo día. Lamentablemente, hoy el costo de ingreso se ha incrementado de manera considerable y, con el nuevo sistema de circuitos, ya no es posible recorrer todo el sitio. Prácticamente es obligatorio quedarse al menos una noche en Machu Picchu Pueblo para subir al día siguiente, lo que hace muy difícil realizar todo el recorrido en una sola jornada. El lugar sigue siendo increíble, pero la experiencia ya no se siente igual.",atractivos,"aspecto: atractivos reseña: Tuve la oportunidad de visitar el lugar en 2018 y, en ese momento, fue una experiencia única. Pude hacer el recorrido saliendo de Cusco y regresando el mismo día. Lamentablemente, hoy el costo de ingreso se ha incrementado de manera considerable y, con el nuevo sistema de circuitos, ya no es posible recorrer todo el sitio. Prácticamente es obligatorio quedarse al menos una noche en Machu Picchu Pueblo para subir al día siguiente, lo que hace muy difícil realizar todo el recorrido en una sola jornada. El lugar sigue siendo increíble, pero la experiencia ya no se siente igual.",positivo
gm_17f9f90f1e4f0dd6__costos,gm_17f9f90f1e4f0dd6,Santuario Histórico de Machu Picchu,es,"Tuve la oportunidad de visitar el lugar en 2018 y, en ese momento, fue una experiencia única. Pude hacer el recorrido saliendo de Cusco y regresando el mismo día. Lamentablemente, hoy el costo de ingreso se ha incrementado de manera considerable y, con el nuevo sistema de circuitos, ya no es posible recorrer todo el sitio. Prácticamente es obligatorio quedarse al menos una noche en Machu Picchu Pueblo para subir al día siguiente, lo que hace muy difícil realizar todo el recorrido en una sola jornada. El lugar sigue siendo increíble, pero la experiencia ya no se siente igual.",costos,"aspecto: costos reseña: Tuve la oportunidad de visitar el lugar en 2018 y, en ese momento, fue una experiencia única. Pude hacer el recorrido saliendo de Cusco y regresando el mismo día. Lamentablemente, hoy el costo de ingreso se ha incrementado de manera considerable y, con el nuevo sistema de circuitos, ya no es posible recorrer todo el sitio. Prácticamente es obligatorio quedarse al menos una noche en Machu Picchu Pueblo para subir al día siguiente, lo que hace muy difícil realizar todo el recorrido en una sola jornada. El lugar sigue siendo increíble, pero la experiencia ya no se siente igual.",neutro
gm_17f9f90f1e4f0dd6__accesibilidad,gm_17f9f90f1e4f0dd6,Santuario Histórico de Machu Picchu,es,"Tuve la oportunidad de visitar el lugar en 2018 y, en ese momento, fue una experiencia única. Pude hacer el recorrido saliendo de Cusco y regresando el mismo día. Lamentablemente, hoy el costo de ingreso se ha incrementado de manera considerable y, con el nuevo sistema de circuitos, ya no es posible recorrer todo el sitio. Prácticamente es obligatorio quedarse al menos una noche en Machu Picchu Pueblo para subir al día siguiente, lo que hace muy difícil realizar todo el recorrido en una sola jornada. El lugar sigue siendo increíble, pero la experiencia ya no se siente igual.",accesibilidad,"aspecto: accesibilidad reseña: Tuve la oportunidad de visitar el lugar en 2018 y, en ese momento, fue una experiencia única. Pude hacer el recorrido saliendo de Cusco y regresando el mismo día. Lamentablemente, hoy el costo de ingreso se ha incrementado de manera considerable y, con el nuevo sistema de circuitos, ya no es posible recorrer todo el sitio. Prácticamente es obligatorio quedarse al menos una noche en Machu Picchu Pueblo para subir al día siguiente, lo que hace muy difícil realizar todo el recorrido en una sola jornada. El lugar sigue siendo increíble, pero la experiencia ya no se siente igual.",negativo
gm_f17d73648efac0f4__atractivos,gm_f17d73648efac0f4,Museo de Sitio Huaca Pucllana,en,The place was amazing if you like history. But i was ripped off when paying. I was given back counterfeit bills. Check your money,atractivos,aspecto: atractivos reseña: The place was amazing if you like history. But i was ripped off when paying. I was given back counterfeit bills. Check your money,positivo
gm_92c61937c258f753__atractivos,gm_92c61937c258f753,Circuito Mágico del Agua,en,"Attended the light show with the fountains. But only 1 was really impressive and that's the story telling one. There were loads of people and the crowds were huge. If you are coming, expect a big turnout. There are many other attractions to do as well.",atractivos,"aspecto: atractivos reseña: Attended the light show with the fountains. But only 1 was really impressive and that's the story telling one. There were loads of people and the crowds were huge. If you are coming, expect a big turnout. There are many other attractions to do as well.",positivo
gm_92c61937c258f753__aforo_multitudes,gm_92c61937c258f753,Circuito Mágico del Agua,en,"Attended the light show with the fountains. But only 1 was really impressive and that's the story telling one. There were loads of people and the crowds were huge. If you are coming, expect a big turnout. There are many other attractions to do as well.",aforo_multitudes,"aspecto: aforo_multitudes reseña: Attended the light show with the fountains. But only 1 was really impressive and that's the story telling one. There were loads of people and the crowds were huge. If you are coming, expect a big turnout. There are many other attractions to do as well.",positivo
gm_be225c8c3dea6b8c__atractivos,gm_be225c8c3dea6b8c,Reserva Nacional de Paracas,en,For those who've never seen a desert this is a good example of very fine silky sand. Must go into Paracas as well to see the lush green of an oasis.,atractivos,aspecto: atractivos reseña: For those who've never seen a desert this is a good example of very fine silky sand. Must go into Paracas as well to see the lush green of an oasis.,positivo
gm_77df8386e33190f7__atractivos,gm_77df8386e33190f7,Valle del Colca,es,"Bello lugar. Tener cuidado con la altura, ya que hay sectores en los que se suben cerros.",atractivos,"aspecto: atractivos reseña: Bello lugar. Tener cuidado con la altura, ya que hay sectores en los que se suben cerros.",positivo
gm_77df8386e33190f7__limpieza,gm_77df8386e33190f7,Valle del Colca,es,"Bello lugar. Tener cuidado con la altura, ya que hay sectores en los que se suben cerros.",limpieza,"aspecto: limpieza reseña: Bello lugar. Tener cuidado con la altura, ya que hay sectores en los que se suben cerros.",positivo
gm_b0bb985bfbd2a88b__atractivos,gm_b0bb985bfbd2a88b,Circuito Mágico del Agua,es,"El sitio es bonito en general, pero la cantidad de gente es abrumadora. Recomiendo no ir un fin de semana si es posible. La entrada vale 4 PEN y realizan un espectáculo de proyección sobre agua que comienza a las 18:50 hrs , que luego se vuelve a proyectar cada 40 minutos.",atractivos,"aspecto: atractivos reseña: El sitio es bonito en general, pero la cantidad de gente es abrumadora. Recomiendo no ir un fin de semana si es posible. La entrada vale 4 PEN y realizan un espectáculo de proyección sobre agua que comienza a las 18:50 hrs , que luego se vuelve a proyectar cada 40 minutos.",positivo
gm_b0bb985bfbd2a88b__costos,gm_b0bb985bfbd2a88b,Circuito Mágico del Agua,es,"El sitio es bonito en general, pero la cantidad de gente es abrumadora. Recomiendo no ir un fin de semana si es posible. La entrada vale 4 PEN y realizan un espectáculo de proyección sobre agua que comienza a las 18:50 hrs , que luego se vuelve a proyectar cada 40 minutos.",costos,"aspecto: costos reseña: El sitio es bonito en general, pero la cantidad de gente es abrumadora. Recomiendo no ir un fin de semana si es posible. La entrada vale 4 PEN y realizan un espectáculo de proyección sobre agua que comienza a las 18:50 hrs , que luego se vuelve a proyectar cada 40 minutos.",neutro
gm_b0bb985bfbd2a88b__aforo_multitudes,gm_b0bb985bfbd2a88b,Circuito Mágico del Agua,es,"El sitio es bonito en general, pero la cantidad de gente es abrumadora. Recomiendo no ir un fin de semana si es posible. La entrada vale 4 PEN y realizan un espectáculo de proyección sobre agua que comienza a las 18:50 hrs , que luego se vuelve a proyectar cada 40 minutos.",aforo_multitudes,"aspecto: aforo_multitudes reseña: El sitio es bonito en general, pero la cantidad de gente es abrumadora. Recomiendo no ir un fin de semana si es posible. La entrada vale 4 PEN y realizan un espectáculo de proyección sobre agua que comienza a las 18:50 hrs , que luego se vuelve a proyectar cada 40 minutos.",neutro
gm_1824c8cdad783e6b__atractivos,gm_1824c8cdad783e6b,Museo de Sitio Huaca Pucllana,en,The dinner was really mediocre and the desserts were especially poor. I'm surprised at all the really good reviews. The restaurant itself was absolutely beautiful and the historic site was amazing. My low score is specific to the food.,atractivos,aspecto: atractivos reseña: The dinner was really mediocre and the desserts were especially poor. I'm surprised at all the really good reviews. The restaurant itself was absolutely beautiful and the historic site was amazing. My low score is specific to the food.,negativo
gm_1824c8cdad783e6b__gastronomia,gm_1824c8cdad783e6b,Museo de Sitio Huaca Pucllana,en,The dinner was really mediocre and the desserts were especially poor. I'm surprised at all the really good reviews. The restaurant itself was absolutely beautiful and the historic site was amazing. My low score is specific to the food.,gastronomia,aspecto: gastronomia reseña: The dinner was really mediocre and the desserts were especially poor. I'm surprised at all the really good reviews. The restaurant itself was absolutely beautiful and the historic site was amazing. My low score is specific to the food.,negativo
gm_5bb776a32b431a2c__atractivos,gm_5bb776a32b431a2c,Ciudadela de Kuélap,es,"Es un complejo turístico arquitectónico de la cultura Chachapoyas, ubicado a más de 3000msnm, esta fortaleza posee tres entradas pero por motivos de restauración a julio 2019 solamente cuenta con un ingreso y otra de salida. Es recomendable viajar en temporada baja, por la cantidad de gente que concurre es un poco complicado poder tener la comodidad de tomarse una foto. Para acceder existen dos vías, la más utilizada es a través de las telecabinas cuyo precio es de S/20.40 por persona de 20min aproximado de viaje a las 300 metros sobre el suelo. Dato desde la estación anexo 2, hay que caminar 20min un acceso fácil desde mi punto de vista, no es necesario arrendar el servicio de caballo cuyo precio es de S/15.00. Existe puntos de comida y venta de souvenir, inclusive antes de ingresar a la fortaleza de precios baratos a comparación de la estación de las telecabinas.",atractivos,"aspecto: atractivos reseña: Es un complejo turístico arquitectónico de la cultura Chachapoyas, ubicado a más de 3000msnm, esta fortaleza posee tres entradas pero por motivos de restauración a julio 2019 solamente cuenta con un ingreso y otra de salida. Es recomendable viajar en temporada baja, por la cantidad de gente que concurre es un poco complicado poder tener la comodidad de tomarse una foto. Para acceder existen dos vías, la más utilizada es a través de las telecabinas cuyo precio es de S/20.40 por persona de 20min aproximado de viaje a las 300 metros sobre el suelo. Dato desde la estación anexo 2, hay que caminar 20min un acceso fácil desde mi punto de vista, no es necesario arrendar el servicio de caballo cuyo precio es de S/15.00. Existe puntos de comida y venta de souvenir, inclusive antes de ingresar a la fortaleza de precios baratos a comparación de la estación de las telecabinas.",positivo
gm_5bb776a32b431a2c__costos,gm_5bb776a32b431a2c,Ciudadela de Kuélap,es,"Es un complejo turístico arquitectónico de la cultura Chachapoyas, ubicado a más de 3000msnm, esta fortaleza posee tres entradas pero por motivos de restauración a julio 2019 solamente cuenta con un ingreso y otra de salida. Es recomendable viajar en temporada baja, por la cantidad de gente que concurre es un poco complicado poder tener la comodidad de tomarse una foto. Para acceder existen dos vías, la más utilizada es a través de las telecabinas cuyo precio es de S/20.40 por persona de 20min aproximado de viaje a las 300 metros sobre el suelo. Dato desde la estación anexo 2, hay que caminar 20min un acceso fácil desde mi punto de vista, no es necesario arrendar el servicio de caballo cuyo precio es de S/15.00. Existe puntos de comida y venta de souvenir, inclusive antes de ingresar a la fortaleza de precios baratos a comparación de la estación de las telecabinas.",costos,"aspecto: costos reseña: Es un complejo turístico arquitectónico de la cultura Chachapoyas, ubicado a más de 3000msnm, esta fortaleza posee tres entradas pero por motivos de restauración a julio 2019 solamente cuenta con un ingreso y otra de salida. Es recomendable viajar en temporada baja, por la cantidad de gente que concurre es un poco complicado poder tener la comodidad de tomarse una foto. Para acceder existen dos vías, la más utilizada es a través de las telecabinas cuyo precio es de S/20.40 por persona de 20min aproximado de viaje a las 300 metros sobre el suelo. Dato desde la estación anexo 2, hay que caminar 20min un acceso fácil desde mi punto de vista, no es necesario arrendar el servicio de caballo cuyo precio es de S/15.00. Existe puntos de comida y venta de souvenir, inclusive antes de ingresar a la fortaleza de precios baratos a comparación de la estación de las telecabinas.",positivo
gm_5bb776a32b431a2c__accesibilidad,gm_5bb776a32b431a2c,Ciudadela de Kuélap,es,"Es un complejo turístico arquitectónico de la cultura Chachapoyas, ubicado a más de 3000msnm, esta fortaleza posee tres entradas pero por motivos de restauración a julio 2019 solamente cuenta con un ingreso y otra de salida. Es recomendable viajar en temporada baja, por la cantidad de gente que concurre es un poco complicado poder tener la comodidad de tomarse una foto. Para acceder existen dos vías, la más utilizada es a través de las telecabinas cuyo precio es de S/20.40 por persona de 20min aproximado de viaje a las 300 metros sobre el suelo. Dato desde la estación anexo 2, hay que caminar 20min un acceso fácil desde mi punto de vista, no es necesario arrendar el servicio de caballo cuyo precio es de S/15.00. Existe puntos de comida y venta de souvenir, inclusive antes de ingresar a la fortaleza de precios baratos a comparación de la estación de las telecabinas.",accesibilidad,"aspecto: accesibilidad reseña: Es un complejo turístico arquitectónico de la cultura Chachapoyas, ubicado a más de 3000msnm, esta fortaleza posee tres entradas pero por motivos de restauración a julio 2019 solamente cuenta con un ingreso y otra de salida. Es recomendable viajar en temporada baja, por la cantidad de gente que concurre es un poco complicado poder tener la comodidad de tomarse una foto. Para acceder existen dos vías, la más utilizada es a través de las telecabinas cuyo precio es de S/20.40 por persona de 20min aproximado de viaje a las 300 metros sobre el suelo. Dato desde la estación anexo 2, hay que caminar 20min un acceso fácil desde mi punto de vista, no es necesario arrendar el servicio de caballo cuyo precio es de S/15.00. Existe puntos de comida y venta de souvenir, inclusive antes de ingresar a la fortaleza de precios baratos a comparación de la estación de las telecabinas.",positivo
gm_5bb776a32b431a2c__atencion_servicio,gm_5bb776a32b431a2c,Ciudadela de Kuélap,es,"Es un complejo turístico arquitectónico de la cultura Chachapoyas, ubicado a más de 3000msnm, esta fortaleza posee tres entradas pero por motivos de restauración a julio 2019 solamente cuenta con un ingreso y otra de salida. Es recomendable viajar en temporada baja, por la cantidad de gente que concurre es un poco complicado poder tener la comodidad de tomarse una foto. Para acceder existen dos vías, la más utilizada es a través de las telecabinas cuyo precio es de S/20.40 por persona de 20min aproximado de viaje a las 300 metros sobre el suelo. Dato desde la estación anexo 2, hay que caminar 20min un acceso fácil desde mi punto de vista, no es necesario arrendar el servicio de caballo cuyo precio es de S/15.00. Existe puntos de comida y venta de souvenir, inclusive antes de ingresar a la fortaleza de precios baratos a comparación de la estación de las telecabinas.",atencion_servicio,"aspecto: atencion_servicio reseña: Es un complejo turístico arquitectónico de la cultura Chachapoyas, ubicado a más de 3000msnm, esta fortaleza posee tres entradas pero por motivos de restauración a julio 2019 solamente cuenta con un ingreso y otra de salida. Es recomendable viajar en temporada baja, por la cantidad de gente que concurre es un poco complicado poder tener la comodidad de tomarse una foto. Para acceder existen dos vías, la más utilizada es a través de las telecabinas cuyo precio es de S/20.40 por persona de 20min aproximado de viaje a las 300 metros sobre el suelo. Dato desde la estación anexo 2, hay que caminar 20min un acceso fácil desde mi punto de vista, no es necesario arrendar el servicio de caballo cuyo precio es de S/15.00. Existe puntos de comida y venta de souvenir, inclusive antes de ingresar a la fortaleza de precios baratos a comparación de la estación de las telecabinas.",neutro
gm_5bb776a32b431a2c__gastronomia,gm_5bb776a32b431a2c,Ciudadela de Kuélap,es,"Es un complejo turístico arquitectónico de la cultura Chachapoyas, ubicado a más de 3000msnm, esta fortaleza posee tres entradas pero por motivos de restauración a julio 2019 solamente cuenta con un ingreso y otra de salida. Es recomendable viajar en temporada baja, por la cantidad de gente que concurre es un poco complicado poder tener la comodidad de tomarse una foto. Para acceder existen dos vías, la más utilizada es a través de las telecabinas cuyo precio es de S/20.40 por persona de 20min aproximado de viaje a las 300 metros sobre el suelo. Dato desde la estación anexo 2, hay que caminar 20min un acceso fácil desde mi punto de vista, no es necesario arrendar el servicio de caballo cuyo precio es de S/15.00. Existe puntos de comida y venta de souvenir, inclusive antes de ingresar a la fortaleza de precios baratos a comparación de la estación de las telecabinas.",gastronomia,"aspecto: gastronomia reseña: Es un complejo turístico arquitectónico de la cultura Chachapoyas, ubicado a más de 3000msnm, esta fortaleza posee tres entradas pero por motivos de restauración a julio 2019 solamente cuenta con un ingreso y otra de salida. Es recomendable viajar en temporada baja, por la cantidad de gente que concurre es un poco complicado poder tener la comodidad de tomarse una foto. Para acceder existen dos vías, la más utilizada es a través de las telecabinas cuyo precio es de S/20.40 por persona de 20min aproximado de viaje a las 300 metros sobre el suelo. Dato desde la estación anexo 2, hay que caminar 20min un acceso fácil desde mi punto de vista, no es necesario arrendar el servicio de caballo cuyo precio es de S/15.00. Existe puntos de comida y venta de souvenir, inclusive antes de ingresar a la fortaleza de precios baratos a comparación de la estación de las telecabinas.",neutro
gm_5bb776a32b431a2c__clima,gm_5bb776a32b431a2c,Ciudadela de Kuélap,es,"Es un complejo turístico arquitectónico de la cultura Chachapoyas, ubicado a más de 3000msnm, esta fortaleza posee tres entradas pero por motivos de restauración a julio 2019 solamente cuenta con un ingreso y otra de salida. Es recomendable viajar en temporada baja, por la cantidad de gente que concurre es un poco complicado poder tener la comodidad de tomarse una foto. Para acceder existen dos vías, la más utilizada es a través de las telecabinas cuyo precio es de S/20.40 por persona de 20min aproximado de viaje a las 300 metros sobre el suelo. Dato desde la estación anexo 2, hay que caminar 20min un acceso fácil desde mi punto de vista, no es necesario arrendar el servicio de caballo cuyo precio es de S/15.00. Existe puntos de comida y venta de souvenir, inclusive antes de ingresar a la fortaleza de precios baratos a comparación de la estación de las telecabinas.",clima,"aspecto: clima reseña: Es un complejo turístico arquitectónico de la cultura Chachapoyas, ubicado a más de 3000msnm, esta fortaleza posee tres entradas pero por motivos de restauración a julio 2019 solamente cuenta con un ingreso y otra de salida. Es recomendable viajar en temporada baja, por la cantidad de gente que concurre es un poco complicado poder tener la comodidad de tomarse una foto. Para acceder existen dos vías, la más utilizada es a través de las telecabinas cuyo precio es de S/20.40 por persona de 20min aproximado de viaje a las 300 metros sobre el suelo. Dato desde la estación anexo 2, hay que caminar 20min un acceso fácil desde mi punto de vista, no es necesario arrendar el servicio de caballo cuyo precio es de S/15.00. Existe puntos de comida y venta de souvenir, inclusive antes de ingresar a la fortaleza de precios baratos a comparación de la estación de las telecabinas.",positivo
gm_5bb776a32b431a2c__aforo_multitudes,gm_5bb776a32b431a2c,Ciudadela de Kuélap,es,"Es un complejo turístico arquitectónico de la cultura Chachapoyas, ubicado a más de 3000msnm, esta fortaleza posee tres entradas pero por motivos de restauración a julio 2019 solamente cuenta con un ingreso y otra de salida. Es recomendable viajar en temporada baja, por la cantidad de gente que concurre es un poco complicado poder tener la comodidad de tomarse una foto. Para acceder existen dos vías, la más utilizada es a través de las telecabinas cuyo precio es de S/20.40 por persona de 20min aproximado de viaje a las 300 metros sobre el suelo. Dato desde la estación anexo 2, hay que caminar 20min un acceso fácil desde mi punto de vista, no es necesario arrendar el servicio de caballo cuyo precio es de S/15.00. Existe puntos de comida y venta de souvenir, inclusive antes de ingresar a la fortaleza de precios baratos a comparación de la estación de las telecabinas.",aforo_multitudes,"aspecto: aforo_multitudes reseña: Es un complejo turístico arquitectónico de la cultura Chachapoyas, ubicado a más de 3000msnm, esta fortaleza posee tres entradas pero por motivos de restauración a julio 2019 solamente cuenta con un ingreso y otra de salida. Es recomendable viajar en temporada baja, por la cantidad de gente que concurre es un poco complicado poder tener la comodidad de tomarse una foto. Para acceder existen dos vías, la más utilizada es a través de las telecabinas cuyo precio es de S/20.40 por persona de 20min aproximado de viaje a las 300 metros sobre el suelo. Dato desde la estación anexo 2, hay que caminar 20min un acceso fácil desde mi punto de vista, no es necesario arrendar el servicio de caballo cuyo precio es de S/15.00. Existe puntos de comida y venta de souvenir, inclusive antes de ingresar a la fortaleza de precios baratos a comparación de la estación de las telecabinas.",positivo
gm_343e1108edee64b3__atractivos,gm_343e1108edee64b3,Ciudadela de Kuélap,es,"Lugar muy interesante, aun falta más apoyo y trabajo de reparación de la ciudadela, el circuito es con bastantes escaleras y subidas, tener cuidado con los pisos de madera del circuito ya que se pueden tropezar, el tiempo de recorrido es de 2 a 3 horas aprox. Dependiendo que tanto demoren en ver cada lugar y su ritmo de caminata, el ticket solo permite 3 horas de visita ya que si no, tendrán que pagar de nuevo el ingreso a telecabina, el tiempo de visita a la ciudadela es ilimitado pero estar atento al ticket de la telecabina.",atractivos,"aspecto: atractivos reseña: Lugar muy interesante, aun falta más apoyo y trabajo de reparación de la ciudadela, el circuito es con bastantes escaleras y subidas, tener cuidado con los pisos de madera del circuito ya que se pueden tropezar, el tiempo de recorrido es de 2 a 3 horas aprox. Dependiendo que tanto demoren en ver cada lugar y su ritmo de caminata, el ticket solo permite 3 horas de visita ya que si no, tendrán que pagar de nuevo el ingreso a telecabina, el tiempo de visita a la ciudadela es ilimitado pero estar atento al ticket de la telecabina.",positivo
gm_343e1108edee64b3__costos,gm_343e1108edee64b3,Ciudadela de Kuélap,es,"Lugar muy interesante, aun falta más apoyo y trabajo de reparación de la ciudadela, el circuito es con bastantes escaleras y subidas, tener cuidado con los pisos de madera del circuito ya que se pueden tropezar, el tiempo de recorrido es de 2 a 3 horas aprox. Dependiendo que tanto demoren en ver cada lugar y su ritmo de caminata, el ticket solo permite 3 horas de visita ya que si no, tendrán que pagar de nuevo el ingreso a telecabina, el tiempo de visita a la ciudadela es ilimitado pero estar atento al ticket de la telecabina.",costos,"aspecto: costos reseña: Lugar muy interesante, aun falta más apoyo y trabajo de reparación de la ciudadela, el circuito es con bastantes escaleras y subidas, tener cuidado con los pisos de madera del circuito ya que se pueden tropezar, el tiempo de recorrido es de 2 a 3 horas aprox. Dependiendo que tanto demoren en ver cada lugar y su ritmo de caminata, el ticket solo permite 3 horas de visita ya que si no, tendrán que pagar de nuevo el ingreso a telecabina, el tiempo de visita a la ciudadela es ilimitado pero estar atento al ticket de la telecabina.",neutro
gm_343e1108edee64b3__accesibilidad,gm_343e1108edee64b3,Ciudadela de Kuélap,es,"Lugar muy interesante, aun falta más apoyo y trabajo de reparación de la ciudadela, el circuito es con bastantes escaleras y subidas, tener cuidado con los pisos de madera del circuito ya que se pueden tropezar, el tiempo de recorrido es de 2 a 3 horas aprox. Dependiendo que tanto demoren en ver cada lugar y su ritmo de caminata, el ticket solo permite 3 horas de visita ya que si no, tendrán que pagar de nuevo el ingreso a telecabina, el tiempo de visita a la ciudadela es ilimitado pero estar atento al ticket de la telecabina.",accesibilidad,"aspecto: accesibilidad reseña: Lugar muy interesante, aun falta más apoyo y trabajo de reparación de la ciudadela, el circuito es con bastantes escaleras y subidas, tener cuidado con los pisos de madera del circuito ya que se pueden tropezar, el tiempo de recorrido es de 2 a 3 horas aprox. Dependiendo que tanto demoren en ver cada lugar y su ritmo de caminata, el ticket solo permite 3 horas de visita ya que si no, tendrán que pagar de nuevo el ingreso a telecabina, el tiempo de visita a la ciudadela es ilimitado pero estar atento al ticket de la telecabina.",neutro
gm_343e1108edee64b3__limpieza,gm_343e1108edee64b3,Ciudadela de Kuélap,es,"Lugar muy interesante, aun falta más apoyo y trabajo de reparación de la ciudadela, el circuito es con bastantes escaleras y subidas, tener cuidado con los pisos de madera del circuito ya que se pueden tropezar, el tiempo de recorrido es de 2 a 3 horas aprox. Dependiendo que tanto demoren en ver cada lugar y su ritmo de caminata, el ticket solo permite 3 horas de visita ya que si no, tendrán que pagar de nuevo el ingreso a telecabina, el tiempo de visita a la ciudadela es ilimitado pero estar atento al ticket de la telecabina.",limpieza,"aspecto: limpieza reseña: Lugar muy interesante, aun falta más apoyo y trabajo de reparación de la ciudadela, el circuito es con bastantes escaleras y subidas, tener cuidado con los pisos de madera del circuito ya que se pueden tropezar, el tiempo de recorrido es de 2 a 3 horas aprox. Dependiendo que tanto demoren en ver cada lugar y su ritmo de caminata, el ticket solo permite 3 horas de visita ya que si no, tendrán que pagar de nuevo el ingreso a telecabina, el tiempo de visita a la ciudadela es ilimitado pero estar atento al ticket de la telecabina.",positivo
gm_343e1108edee64b3__atencion_servicio,gm_343e1108edee64b3,Ciudadela de Kuélap,es,"Lugar muy interesante, aun falta más apoyo y trabajo de reparación de la ciudadela, el circuito es con bastantes escaleras y subidas, tener cuidado con los pisos de madera del circuito ya que se pueden tropezar, el tiempo de recorrido es de 2 a 3 horas aprox. Dependiendo que tanto demoren en ver cada lugar y su ritmo de caminata, el ticket solo permite 3 horas de visita ya que si no, tendrán que pagar de nuevo el ingreso a telecabina, el tiempo de visita a la ciudadela es ilimitado pero estar atento al ticket de la telecabina.",atencion_servicio,"aspecto: atencion_servicio reseña: Lugar muy interesante, aun falta más apoyo y trabajo de reparación de la ciudadela, el circuito es con bastantes escaleras y subidas, tener cuidado con los pisos de madera del circuito ya que se pueden tropezar, el tiempo de recorrido es de 2 a 3 horas aprox. Dependiendo que tanto demoren en ver cada lugar y su ritmo de caminata, el ticket solo permite 3 horas de visita ya que si no, tendrán que pagar de nuevo el ingreso a telecabina, el tiempo de visita a la ciudadela es ilimitado pero estar atento al ticket de la telecabina.",neutro
gm_0a8578a45351cfc0__atractivos,gm_0a8578a45351cfc0,Santuario Histórico de Machu Picchu,es,"Pésima experiencia de retorno en Perúrail, muy pésima logística y aglomeración exesivo de personas en retorno a ollantaytambo. La verdad deberían de mejorar en ese aspecto.",atractivos,"aspecto: atractivos reseña: Pésima experiencia de retorno en Perúrail, muy pésima logística y aglomeración exesivo de personas en retorno a ollantaytambo. La verdad deberían de mejorar en ese aspecto.",negativo
