annotation_id,review_uid,destination,language_review,text_clean,aspecto,input_modelo,label
A001364,gm_fcad3f9ec0c5f6ec,Santuario Histórico de Machu Picchu,es,"Muy sobrevalorado, excesivamente caro , desde el tren el autobús, la entrada y el guía. Hacerlo el recorrido por tu cuenta no tiene chiste te perderías de muchas cosas. Lamentablemente el clima podrá hacer que lo veas perfecto o totalmente nublado. Si deseas si o si verlo deberás reservar 2 días y su respectivo costo asociado. Hay mejores sitios en Perú como Wakarapuka.",costos,"aspecto: costos reseña: Muy sobrevalorado, excesivamente caro , desde el tren el autobús, la entrada y el guía. Hacerlo el recorrido por tu cuenta no tiene chiste te perderías de muchas cosas. Lamentablemente el clima podrá hacer que lo veas perfecto o totalmente nublado. Si deseas si o si verlo deberás reservar 2 días y su respectivo costo asociado. Hay mejores sitios en Perú como Wakarapuka.",neutro
A001365,gm_fcad3f9ec0c5f6ec,Santuario Histórico de Machu Picchu,es,"Muy sobrevalorado, excesivamente caro , desde el tren el autobús, la entrada y el guía. Hacerlo el recorrido por tu cuenta no tiene chiste te perderías de muchas cosas. Lamentablemente el clima podrá hacer que lo veas perfecto o totalmente nublado. Si deseas si o si verlo deberás reservar 2 días y su respectivo costo asociado. Hay mejores sitios en Perú como Wakarapuka.",atencion_servicio,"aspecto: atencion_servicio reseña: Muy sobrevalorado, excesivamente caro , desde el tren el autobús, la entrada y el guía. Hacerlo el recorrido por tu cuenta no tiene chiste te perderías de muchas cosas. Lamentablemente el clima podrá hacer que lo veas perfecto o totalmente nublado. Si deseas si o si verlo deberás reservar 2 días y su respectivo costo asociado. Hay mejores sitios en Perú como Wakarapuka.",neutro
A001366,gm_fcad3f9ec0c5f6ec,Santuario Histórico de Machu Picchu,es,"Muy sobrevalorado, excesivamente caro , desde el tren el autobús, la entrada y el guía. Hacerlo el recorrido por tu cuenta no tiene chiste te perderías de muchas cosas. Lamentablemente el clima podrá hacer que lo veas perfecto o totalmente nublado. Si deseas si o si verlo deberás reservar 2 días y su respectivo costo asociado. Hay mejores sitios en Perú como Wakarapuka.",clima,"aspecto: clima reseña: Muy sobrevalorado, excesivamente caro , desde el tren el autobús, la entrada y el guía. Hacerlo el recorrido por tu cuenta no tiene chiste te perderías de muchas cosas. Lamentablemente el clima podrá hacer que lo veas perfecto o totalmente nublado. Si deseas si o si verlo deberás reservar 2 días y su respectivo costo asociado. Hay mejores sitios en Perú como Wakarapuka.",neutro
A002833,gm_fcad3f9ec0c5f6ec,Santuario Histórico de Machu Picchu,es,"Muy sobrevalorado, excesivamente caro , desde el tren el autobús, la entrada y el guía. Hacerlo el recorrido por tu cuenta no tiene chiste te perderías de muchas cosas. Lamentablemente el clima podrá hacer que lo veas perfecto o totalmente nublado. Si deseas si o si verlo deberás reservar 2 días y su respectivo costo asociado. Hay mejores sitios en Perú como Wakarapuka.",accesibilidad,"aspecto: accesibilidad reseña: Muy sobrevalorado, excesivamente caro , desde el tren el autobús, la entrada y el guía. Hacerlo el recorrido por tu cuenta no tiene chiste te perderías de muchas cosas. Lamentablemente el clima podrá hacer que lo veas perfecto o totalmente nublado. Si deseas si o si verlo deberás reservar 2 días y su respectivo costo asociado. Hay mejores sitios en Perú como Wakarapuka.",neutro
A001367,gm_693b53757e8a2b2f,Museo Tumbas Reales del Señor de Sipán,es,"Impactante poder conocer las ruinas de las culturas precolombinas del Perú De todas maneras, volvería, hay tanto por ver 🇵🇪 que maravilla todo lo que ha hecho el Doctor Walter Alva",atractivos,"aspecto: atractivos reseña: Impactante poder conocer las ruinas de las culturas precolombinas del Perú De todas maneras, volvería, hay tanto por ver 🇵🇪 que maravilla todo lo que ha hecho el Doctor Walter Alva",positivo
A001368,gm_775399fa2694b79a,Santuario Histórico de Machu Picchu,en,"Its an amazing city, you can go in WITHOUT A GUIDE, just be respectful and follow a path, if you are going with a guide, your overall experience depends on the guide’s skills in communicating and showiing you everything. It’s a wonder of the world, walk at your own pace and everything will be fine! Enjoy!!",atractivos,"aspecto: atractivos reseña: Its an amazing city, you can go in WITHOUT A GUIDE, just be respectful and follow a path, if you are going with a guide, your overall experience depends on the guide’s skills in communicating and showiing you everything. It’s a wonder of the world, walk at your own pace and everything will be fine! Enjoy!!",positivo
A001369,gm_775399fa2694b79a,Santuario Histórico de Machu Picchu,en,"Its an amazing city, you can go in WITHOUT A GUIDE, just be respectful and follow a path, if you are going with a guide, your overall experience depends on the guide’s skills in communicating and showiing you everything. It’s a wonder of the world, walk at your own pace and everything will be fine! Enjoy!!",accesibilidad,"aspecto: accesibilidad reseña: Its an amazing city, you can go in WITHOUT A GUIDE, just be respectful and follow a path, if you are going with a guide, your overall experience depends on the guide’s skills in communicating and showiing you everything. It’s a wonder of the world, walk at your own pace and everything will be fine! Enjoy!!",positivo
A001370,gm_775399fa2694b79a,Santuario Histórico de Machu Picchu,en,"Its an amazing city, you can go in WITHOUT A GUIDE, just be respectful and follow a path, if you are going with a guide, your overall experience depends on the guide’s skills in communicating and showiing you everything. It’s a wonder of the world, walk at your own pace and everything will be fine! Enjoy!!",atencion_servicio,"aspecto: atencion_servicio reseña: Its an amazing city, you can go in WITHOUT A GUIDE, just be respectful and follow a path, if you are going with a guide, your overall experience depends on the guide’s skills in communicating and showiing you everything. It’s a wonder of the world, walk at your own pace and everything will be fine! Enjoy!!",positivo
A002835,gm_0d6b26f4b9f5c532,Monasterio de Santa Catalina,es,"De Arequipa, después de la plaza, este monumento, monasterio residual, deja un extraordinario sabor de boca. Fundada 1580, con calles y plazas pintorescas, de nombres de provincias españolas. Todo bien conservado. Y explicado en mi caso. Te imaginas las novicias, las ayudantes, las monjas viviendo su tiempo. Es un lugar intemporal. Me encantó.",atractivos,"aspecto: atractivos reseña: De Arequipa, después de la plaza, este monumento, monasterio residual, deja un extraordinario sabor de boca. Fundada 1580, con calles y plazas pintorescas, de nombres de provincias españolas. Todo bien conservado. Y explicado en mi caso. Te imaginas las novicias, las ayudantes, las monjas viviendo su tiempo. Es un lugar intemporal. Me encantó.",positivo
A002836,gm_0d6b26f4b9f5c532,Monasterio de Santa Catalina,es,"De Arequipa, después de la plaza, este monumento, monasterio residual, deja un extraordinario sabor de boca. Fundada 1580, con calles y plazas pintorescas, de nombres de provincias españolas. Todo bien conservado. Y explicado en mi caso. Te imaginas las novicias, las ayudantes, las monjas viviendo su tiempo. Es un lugar intemporal. Me encantó.",atencion_servicio,"aspecto: atencion_servicio reseña: De Arequipa, después de la plaza, este monumento, monasterio residual, deja un extraordinario sabor de boca. Fundada 1580, con calles y plazas pintorescas, de nombres de provincias españolas. Todo bien conservado. Y explicado en mi caso. Te imaginas las novicias, las ayudantes, las monjas viviendo su tiempo. Es un lugar intemporal. Me encantó.",positivo
A002837,gm_21bb3a078a9508fa,Museo de Sitio Huaca Pucllana,en,"If you’ve been to any other Incan Ruins or done Machu Picchu this is not worth a visit. It’s one hour guided tour (no self touring allowed), walks through ruins within the city. Recommend other Inca sites, however it’s a reasonable way to burn an hour or so. Entry approx 15 soles",atractivos,"aspecto: atractivos reseña: If you’ve been to any other Incan Ruins or done Machu Picchu this is not worth a visit. It’s one hour guided tour (no self touring allowed), walks through ruins within the city. Recommend other Inca sites, however it’s a reasonable way to burn an hour or so. Entry approx 15 soles",negativo
A002838,gm_21bb3a078a9508fa,Museo de Sitio Huaca Pucllana,en,"If you’ve been to any other Incan Ruins or done Machu Picchu this is not worth a visit. It’s one hour guided tour (no self touring allowed), walks through ruins within the city. Recommend other Inca sites, however it’s a reasonable way to burn an hour or so. Entry approx 15 soles",costos,"aspecto: costos reseña: If you’ve been to any other Incan Ruins or done Machu Picchu this is not worth a visit. It’s one hour guided tour (no self touring allowed), walks through ruins within the city. Recommend other Inca sites, however it’s a reasonable way to burn an hour or so. Entry approx 15 soles",negativo
A002839,gm_21bb3a078a9508fa,Museo de Sitio Huaca Pucllana,en,"If you’ve been to any other Incan Ruins or done Machu Picchu this is not worth a visit. It’s one hour guided tour (no self touring allowed), walks through ruins within the city. Recommend other Inca sites, however it’s a reasonable way to burn an hour or so. Entry approx 15 soles",atencion_servicio,"aspecto: atencion_servicio reseña: If you’ve been to any other Incan Ruins or done Machu Picchu this is not worth a visit. It’s one hour guided tour (no self touring allowed), walks through ruins within the city. Recommend other Inca sites, however it’s a reasonable way to burn an hour or so. Entry approx 15 soles",negativo
A001374,gm_aff4772fff7da791,Museo Tumbas Reales del Señor de Sipán,en,"Beautiful museum, with amazing exhibits, really enjoyed, paid extra for a guided tour, but unfortunately the English speaking guide, spoke hardly any English. Very few of the exhibits had English explanations. But I still enjoyed my time here",atractivos,"aspecto: atractivos reseña: Beautiful museum, with amazing exhibits, really enjoyed, paid extra for a guided tour, but unfortunately the English speaking guide, spoke hardly any English. Very few of the exhibits had English explanations. But I still enjoyed my time here",positivo
A001375,gm_aff4772fff7da791,Museo Tumbas Reales del Señor de Sipán,en,"Beautiful museum, with amazing exhibits, really enjoyed, paid extra for a guided tour, but unfortunately the English speaking guide, spoke hardly any English. Very few of the exhibits had English explanations. But I still enjoyed my time here",atencion_servicio,"aspecto: atencion_servicio reseña: Beautiful museum, with amazing exhibits, really enjoyed, paid extra for a guided tour, but unfortunately the English speaking guide, spoke hardly any English. Very few of the exhibits had English explanations. But I still enjoyed my time here",positivo
A002840,gm_aff4772fff7da791,Museo Tumbas Reales del Señor de Sipán,en,"Beautiful museum, with amazing exhibits, really enjoyed, paid extra for a guided tour, but unfortunately the English speaking guide, spoke hardly any English. Very few of the exhibits had English explanations. But I still enjoyed my time here",costos,"aspecto: costos reseña: Beautiful museum, with amazing exhibits, really enjoyed, paid extra for a guided tour, but unfortunately the English speaking guide, spoke hardly any English. Very few of the exhibits had English explanations. But I still enjoyed my time here",positivo
A001376,gm_5294627b6fed2d4e,Museo de Sitio Huaca Pucllana,es,"Deben pasar por este sitio si están ubicados en Miraflores. Para quienes se involucran con el relato del/la guía disfrutarán imaginando lo que ahí se pudo haber vivido hace cientos de años atrás. Hay que reservar para ingresar ( nosotros pudimos ingresar porque tenían cupo para las 3:30 , habíamos llegado a las 1 , así que dimos vueltas por ahí )",atencion_servicio,"aspecto: atencion_servicio reseña: Deben pasar por este sitio si están ubicados en Miraflores. Para quienes se involucran con el relato del/la guía disfrutarán imaginando lo que ahí se pudo haber vivido hace cientos de años atrás. Hay que reservar para ingresar ( nosotros pudimos ingresar porque tenían cupo para las 3:30 , habíamos llegado a las 1 , así que dimos vueltas por ahí )",positivo
A002841,gm_5294627b6fed2d4e,Museo de Sitio Huaca Pucllana,es,"Deben pasar por este sitio si están ubicados en Miraflores. Para quienes se involucran con el relato del/la guía disfrutarán imaginando lo que ahí se pudo haber vivido hace cientos de años atrás. Hay que reservar para ingresar ( nosotros pudimos ingresar porque tenían cupo para las 3:30 , habíamos llegado a las 1 , así que dimos vueltas por ahí )",accesibilidad,"aspecto: accesibilidad reseña: Deben pasar por este sitio si están ubicados en Miraflores. Para quienes se involucran con el relato del/la guía disfrutarán imaginando lo que ahí se pudo haber vivido hace cientos de años atrás. Hay que reservar para ingresar ( nosotros pudimos ingresar porque tenían cupo para las 3:30 , habíamos llegado a las 1 , así que dimos vueltas por ahí )",positivo
A001377,gm_677faa405f89dad9,Centro Histórico de Lima,es,Es un buen lugar para tomar y disfrutar del paisaje de la vieja Lima. Hay que tener en cuenta la situación política actual del Perú y a veces el acceso es restringido. Podés encontrar muchos negocios alrededor de la plaza en los cuales encuentras de todo.,atractivos,aspecto: atractivos reseña: Es un buen lugar para tomar y disfrutar del paisaje de la vieja Lima. Hay que tener en cuenta la situación política actual del Perú y a veces el acceso es restringido. Podés encontrar muchos negocios alrededor de la plaza en los cuales encuentras de todo.,neutro
A001378,gm_677faa405f89dad9,Centro Histórico de Lima,es,Es un buen lugar para tomar y disfrutar del paisaje de la vieja Lima. Hay que tener en cuenta la situación política actual del Perú y a veces el acceso es restringido. Podés encontrar muchos negocios alrededor de la plaza en los cuales encuentras de todo.,accesibilidad,aspecto: accesibilidad reseña: Es un buen lugar para tomar y disfrutar del paisaje de la vieja Lima. Hay que tener en cuenta la situación política actual del Perú y a veces el acceso es restringido. Podés encontrar muchos negocios alrededor de la plaza en los cuales encuentras de todo.,neutro
A001379,gm_b64fdb009c11a131,Circuito Mágico del Agua,es,"Gran sitio , buena organización......un show imperdible al venir a Lima , si vas en carro pagas 10 soles y 2 por persona que ingresa , muy bonito el show tridimensional",atractivos,"aspecto: atractivos reseña: Gran sitio , buena organización......un show imperdible al venir a Lima , si vas en carro pagas 10 soles y 2 por persona que ingresa , muy bonito el show tridimensional",positivo
A002842,gm_b64fdb009c11a131,Circuito Mágico del Agua,es,"Gran sitio , buena organización......un show imperdible al venir a Lima , si vas en carro pagas 10 soles y 2 por persona que ingresa , muy bonito el show tridimensional",costos,"aspecto: costos reseña: Gran sitio , buena organización......un show imperdible al venir a Lima , si vas en carro pagas 10 soles y 2 por persona que ingresa , muy bonito el show tridimensional",positivo
A001381,gm_b9ebca4cf5ec35df,Reserva Nacional de Paracas,es,"No vale la pena visitar esta reserva en tour, si puedes ir por tu cuenta mejor. Vista 1 playa vistas todas",atractivos,"aspecto: atractivos reseña: No vale la pena visitar esta reserva en tour, si puedes ir por tu cuenta mejor. Vista 1 playa vistas todas",negativo
A002843,gm_8811d24e5ac5842e,Circuito Mágico del Agua,en,"A stunning visual display of light and water, with 12 thematic fountains over several blocks. Equally great for families, or a lovely place for a date.",atractivos,"aspecto: atractivos reseña: A stunning visual display of light and water, with 12 thematic fountains over several blocks. Equally great for families, or a lovely place for a date.",positivo
A001383,gm_f093406732ddd915,Monasterio de Santa Catalina,es,La entrada para extranjeros es muy costosa en relación con el museo municipal. Sin embargo es,costos,aspecto: costos reseña: La entrada para extranjeros es muy costosa en relación con el museo municipal. Sin embargo es,neutro
A002844,gm_f093406732ddd915,Monasterio de Santa Catalina,es,La entrada para extranjeros es muy costosa en relación con el museo municipal. Sin embargo es,atractivos,aspecto: atractivos reseña: La entrada para extranjeros es muy costosa en relación con el museo municipal. Sin embargo es,neutro
A001385,gm_ff8ec65b32512637,Monasterio de Santa Catalina,es,"Muy bonito y todo pero tengo una queja que yo creo que todos podemos estar de acuerdo, bueno por lo menos los residentes de Arequipa. El precio no puede estar igual con el de los turistas es increíble cómo una entrada de adulto está casi 90 soles .",atractivos,"aspecto: atractivos reseña: Muy bonito y todo pero tengo una queja que yo creo que todos podemos estar de acuerdo, bueno por lo menos los residentes de Arequipa. El precio no puede estar igual con el de los turistas es increíble cómo una entrada de adulto está casi 90 soles .",neutro
A001386,gm_ff8ec65b32512637,Monasterio de Santa Catalina,es,"Muy bonito y todo pero tengo una queja que yo creo que todos podemos estar de acuerdo, bueno por lo menos los residentes de Arequipa. El precio no puede estar igual con el de los turistas es increíble cómo una entrada de adulto está casi 90 soles .",costos,"aspecto: costos reseña: Muy bonito y todo pero tengo una queja que yo creo que todos podemos estar de acuerdo, bueno por lo menos los residentes de Arequipa. El precio no puede estar igual con el de los turistas es increíble cómo una entrada de adulto está casi 90 soles .",neutro
A001387,gm_428d84e79fab0768,Circuito Mágico del Agua,en,"Awesome light show in the evening! Entrance cost is 4 soles, it was not so crowded. Light show starts at 7.15pm, lasts for 15 minutes",costos,"aspecto: costos reseña: Awesome light show in the evening! Entrance cost is 4 soles, it was not so crowded. Light show starts at 7.15pm, lasts for 15 minutes",positivo
A001388,gm_428d84e79fab0768,Circuito Mágico del Agua,en,"Awesome light show in the evening! Entrance cost is 4 soles, it was not so crowded. Light show starts at 7.15pm, lasts for 15 minutes",aforo_multitudes,"aspecto: aforo_multitudes reseña: Awesome light show in the evening! Entrance cost is 4 soles, it was not so crowded. Light show starts at 7.15pm, lasts for 15 minutes",positivo
A002846,gm_428d84e79fab0768,Circuito Mágico del Agua,en,"Awesome light show in the evening! Entrance cost is 4 soles, it was not so crowded. Light show starts at 7.15pm, lasts for 15 minutes",atractivos,"aspecto: atractivos reseña: Awesome light show in the evening! Entrance cost is 4 soles, it was not so crowded. Light show starts at 7.15pm, lasts for 15 minutes",positivo
A002847,gm_fea4b6e3acaf2cc1,Museo Tumbas Reales del Señor de Sipán,es,"Excelente, me encantó el ajuar del señor de Sipán impresionante su técnica de elaboración de sus alajas y cerámica",atractivos,"aspecto: atractivos reseña: Excelente, me encantó el ajuar del señor de Sipán impresionante su técnica de elaboración de sus alajas y cerámica",positivo
A001390,gm_915f75793676b41d,Museo de Sitio Huaca Pucllana,es,"Una vergüenza, vienes a las 09:00 y te dicen que la primera visita es a las 09:40. Entonces porque habren a las 09:00????. Encima de esperar a las 09:40, la visita comenzó con retraso y un grupo enorme. No entiendo que hacen los guías de 09:00 a 09:40, cuando a las 09:00 ya hay como 10 personas en español esperando para visitar el lugar. Muy mala organización y atención. Media mañana pérdida para esto. Deberían cambiar el personal.",atencion_servicio,"aspecto: atencion_servicio reseña: Una vergüenza, vienes a las 09:00 y te dicen que la primera visita es a las 09:40. Entonces porque habren a las 09:00????. Encima de esperar a las 09:40, la visita comenzó con retraso y un grupo enorme. No entiendo que hacen los guías de 09:00 a 09:40, cuando a las 09:00 ya hay como 10 personas en español esperando para visitar el lugar. Muy mala organización y atención. Media mañana pérdida para esto. Deberían cambiar el personal.",negativo
A002848,gm_915f75793676b41d,Museo de Sitio Huaca Pucllana,es,"Una vergüenza, vienes a las 09:00 y te dicen que la primera visita es a las 09:40. Entonces porque habren a las 09:00????. Encima de esperar a las 09:40, la visita comenzó con retraso y un grupo enorme. No entiendo que hacen los guías de 09:00 a 09:40, cuando a las 09:00 ya hay como 10 personas en español esperando para visitar el lugar. Muy mala organización y atención. Media mañana pérdida para esto. Deberían cambiar el personal.",aforo_multitudes,"aspecto: aforo_multitudes reseña: Una vergüenza, vienes a las 09:00 y te dicen que la primera visita es a las 09:40. Entonces porque habren a las 09:00????. Encima de esperar a las 09:40, la visita comenzó con retraso y un grupo enorme. No entiendo que hacen los guías de 09:00 a 09:40, cuando a las 09:00 ya hay como 10 personas en español esperando para visitar el lugar. Muy mala organización y atención. Media mañana pérdida para esto. Deberían cambiar el personal.",negativo
A001391,gm_1d0599ab37207c90,Valle del Colca,en,Not bad but the quick ascent wrecks you. So many people on our tour got acute altitude sickness in a very bad way. The early morning pickup is a struggle and if I'm honest condors are great but not worth the struggle to make it through the day. The hot springs were okay but nothing to write home about.,clima,aspecto: clima reseña: Not bad but the quick ascent wrecks you. So many people on our tour got acute altitude sickness in a very bad way. The early morning pickup is a struggle and if I'm honest condors are great but not worth the struggle to make it through the day. The hot springs were okay but nothing to write home about.,neutro
A002849,gm_1d0599ab37207c90,Valle del Colca,en,Not bad but the quick ascent wrecks you. So many people on our tour got acute altitude sickness in a very bad way. The early morning pickup is a struggle and if I'm honest condors are great but not worth the struggle to make it through the day. The hot springs were okay but nothing to write home about.,atractivos,aspecto: atractivos reseña: Not bad but the quick ascent wrecks you. So many people on our tour got acute altitude sickness in a very bad way. The early morning pickup is a struggle and if I'm honest condors are great but not worth the struggle to make it through the day. The hot springs were okay but nothing to write home about.,neutro
A002850,gm_1d0599ab37207c90,Valle del Colca,en,Not bad but the quick ascent wrecks you. So many people on our tour got acute altitude sickness in a very bad way. The early morning pickup is a struggle and if I'm honest condors are great but not worth the struggle to make it through the day. The hot springs were okay but nothing to write home about.,aforo_multitudes,aspecto: aforo_multitudes reseña: Not bad but the quick ascent wrecks you. So many people on our tour got acute altitude sickness in a very bad way. The early morning pickup is a struggle and if I'm honest condors are great but not worth the struggle to make it through the day. The hot springs were okay but nothing to write home about.,neutro
A002851,gm_75108d76b52c8299,Valle del Colca,en,"Don't do a hiking tour (i.e. 2D/1N) you'll regret it. The tours are poorly organised and guides have little knowledge in both, English and the landscape.",atractivos,"aspecto: atractivos reseña: Don't do a hiking tour (i.e. 2D/1N) you'll regret it. The tours are poorly organised and guides have little knowledge in both, English and the landscape.",negativo
A002852,gm_75108d76b52c8299,Valle del Colca,en,"Don't do a hiking tour (i.e. 2D/1N) you'll regret it. The tours are poorly organised and guides have little knowledge in both, English and the landscape.",accesibilidad,"aspecto: accesibilidad reseña: Don't do a hiking tour (i.e. 2D/1N) you'll regret it. The tours are poorly organised and guides have little knowledge in both, English and the landscape.",negativo
A002853,gm_75108d76b52c8299,Valle del Colca,en,"Don't do a hiking tour (i.e. 2D/1N) you'll regret it. The tours are poorly organised and guides have little knowledge in both, English and the landscape.",atencion_servicio,"aspecto: atencion_servicio reseña: Don't do a hiking tour (i.e. 2D/1N) you'll regret it. The tours are poorly organised and guides have little knowledge in both, English and the landscape.",negativo
A001393,gm_e40dce5b766a06c3,Monasterio de Santa Catalina,en,"If you are a tourist who arrives early in town, this tour is a good activity to do in the morning before your hotel check in. We bought our tickets online and downloaded the app to do a self guided walking tour. The monastery itself is beautiful and peaceful. The artifacts inside are extremely old, dating back to the 1500s. In this tour, you can get a good feel for the daily life of a nun in the 16 to 18th centuries and for the importance that Catholicism had on colonial life.",atractivos,"aspecto: atractivos reseña: If you are a tourist who arrives early in town, this tour is a good activity to do in the morning before your hotel check in. We bought our tickets online and downloaded the app to do a self guided walking tour. The monastery itself is beautiful and peaceful. The artifacts inside are extremely old, dating back to the 1500s. In this tour, you can get a good feel for the daily life of a nun in the 16 to 18th centuries and for the importance that Catholicism had on colonial life.",positivo
A001394,gm_e40dce5b766a06c3,Monasterio de Santa Catalina,en,"If you are a tourist who arrives early in town, this tour is a good activity to do in the morning before your hotel check in. We bought our tickets online and downloaded the app to do a self guided walking tour. The monastery itself is beautiful and peaceful. The artifacts inside are extremely old, dating back to the 1500s. In this tour, you can get a good feel for the daily life of a nun in the 16 to 18th centuries and for the importance that Catholicism had on colonial life.",alojamiento,"aspecto: alojamiento reseña: If you are a tourist who arrives early in town, this tour is a good activity to do in the morning before your hotel check in. We bought our tickets online and downloaded the app to do a self guided walking tour. The monastery itself is beautiful and peaceful. The artifacts inside are extremely old, dating back to the 1500s. In this tour, you can get a good feel for the daily life of a nun in the 16 to 18th centuries and for the importance that Catholicism had on colonial life.",positivo
A002854,gm_e40dce5b766a06c3,Monasterio de Santa Catalina,en,"If you are a tourist who arrives early in town, this tour is a good activity to do in the morning before your hotel check in. We bought our tickets online and downloaded the app to do a self guided walking tour. The monastery itself is beautiful and peaceful. The artifacts inside are extremely old, dating back to the 1500s. In this tour, you can get a good feel for the daily life of a nun in the 16 to 18th centuries and for the importance that Catholicism had on colonial life.",costos,"aspecto: costos reseña: If you are a tourist who arrives early in town, this tour is a good activity to do in the morning before your hotel check in. We bought our tickets online and downloaded the app to do a self guided walking tour. The monastery itself is beautiful and peaceful. The artifacts inside are extremely old, dating back to the 1500s. In this tour, you can get a good feel for the daily life of a nun in the 16 to 18th centuries and for the importance that Catholicism had on colonial life.",positivo
A002855,gm_e40dce5b766a06c3,Monasterio de Santa Catalina,en,"If you are a tourist who arrives early in town, this tour is a good activity to do in the morning before your hotel check in. We bought our tickets online and downloaded the app to do a self guided walking tour. The monastery itself is beautiful and peaceful. The artifacts inside are extremely old, dating back to the 1500s. In this tour, you can get a good feel for the daily life of a nun in the 16 to 18th centuries and for the importance that Catholicism had on colonial life.",accesibilidad,"aspecto: accesibilidad reseña: If you are a tourist who arrives early in town, this tour is a good activity to do in the morning before your hotel check in. We bought our tickets online and downloaded the app to do a self guided walking tour. The monastery itself is beautiful and peaceful. The artifacts inside are extremely old, dating back to the 1500s. In this tour, you can get a good feel for the daily life of a nun in the 16 to 18th centuries and for the importance that Catholicism had on colonial life.",positivo
A002856,gm_f4db112ad6c13a0e,Museo de Sitio Huaca Pucllana,en,"Great 6-7 century historical site. There is an ongoing effort to uncover all the ruins, but what is shown is worth it. Takes about 1h30, the sun is quite strong and there is little cover, so bring headgear. Admission is 12S (about 4usd), and the sights make it worth it.",atractivos,"aspecto: atractivos reseña: Great 6-7 century historical site. There is an ongoing effort to uncover all the ruins, but what is shown is worth it. Takes about 1h30, the sun is quite strong and there is little cover, so bring headgear. Admission is 12S (about 4usd), and the sights make it worth it.",positivo
A002857,gm_f4db112ad6c13a0e,Museo de Sitio Huaca Pucllana,en,"Great 6-7 century historical site. There is an ongoing effort to uncover all the ruins, but what is shown is worth it. Takes about 1h30, the sun is quite strong and there is little cover, so bring headgear. Admission is 12S (about 4usd), and the sights make it worth it.",costos,"aspecto: costos reseña: Great 6-7 century historical site. There is an ongoing effort to uncover all the ruins, but what is shown is worth it. Takes about 1h30, the sun is quite strong and there is little cover, so bring headgear. Admission is 12S (about 4usd), and the sights make it worth it.",positivo
A002858,gm_f4db112ad6c13a0e,Museo de Sitio Huaca Pucllana,en,"Great 6-7 century historical site. There is an ongoing effort to uncover all the ruins, but what is shown is worth it. Takes about 1h30, the sun is quite strong and there is little cover, so bring headgear. Admission is 12S (about 4usd), and the sights make it worth it.",clima,"aspecto: clima reseña: Great 6-7 century historical site. There is an ongoing effort to uncover all the ruins, but what is shown is worth it. Takes about 1h30, the sun is quite strong and there is little cover, so bring headgear. Admission is 12S (about 4usd), and the sights make it worth it.",positivo
A001396,gm_20db1d1e2356198c,Reserva Nacional de Paracas,es,"Bonito lugar para divertirse en familia 👪, la playa ideal, no hay fuertes olas 🌊",atractivos,"aspecto: atractivos reseña: Bonito lugar para divertirse en familia 👪, la playa ideal, no hay fuertes olas 🌊",positivo
A002859,gm_33de1479d5a6b949,Centro Histórico de Lima,es,La plaza de Lima muy bonita. Aunque cerrada por el gobierno TERRORISTA que tenemos.,atractivos,aspecto: atractivos reseña: La plaza de Lima muy bonita. Aunque cerrada por el gobierno TERRORISTA que tenemos.,positivo
A002860,gm_33de1479d5a6b949,Centro Histórico de Lima,es,La plaza de Lima muy bonita. Aunque cerrada por el gobierno TERRORISTA que tenemos.,accesibilidad,aspecto: accesibilidad reseña: La plaza de Lima muy bonita. Aunque cerrada por el gobierno TERRORISTA que tenemos.,negativo
